business_id,name,category,brand,lat,lon,geom,address,city,state,zip,address_norm,phone,website,present_in,def,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,search_tsv,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
biz_0302465ba4c160f4,Champers Social Club,restaurant,,40.72146224975586,-73.99871826171875,POINT(-73.99871826171875 40.72146224975586),39 1/2 Crosby St,New York,NY,10012,,,https://www.champerssocialclub.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.72146224975586, ""lon"": -73.99871826171875, ""zip"": ""10012"", ""city"": ""New York"", ""name"": ""Champers Social Club"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""39 1/2 Crosby St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.champerssocialclub.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""restaurant"", ""source_record_id"": ""512c71b9-9036-41d4-b7ba-4e9d05cd2b5d""}}",'champer':1 'club':3 'new':4 'social':2 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_0326bc101108caa8,Robusta Espresso Bar,cafe,,40.70431900024414,-74.00904846191406,POINT(-74.00904846191406 40.70431900024414),7 Hanover Sq,New York,NY,10004,,(212) 797-9797,http://www.robustanyc.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.70431900024414, ""lon"": -74.00904846191406, ""zip"": ""10004"", ""city"": ""New York"", ""name"": ""Robusta Espresso Bar"", ""brand"": null, ""phone"": ""(212) 797-9797"", ""state"": ""NY"", ""address"": ""7 Hanover Sq"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.robustanyc.com"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""coffee_shop"", ""source_record_id"": ""2f5c97c6-289f-4c31-9b06-019422fdfbb5""}}",'bar':3 'espresso':2 'new':4 'robusta':1 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_035528f4a4c1dd41,Fm Jersey City,restaurant,,40.723941802978516,-74.04988861083984,POINT(-74.04988861083984 40.723941802978516),340 3rd St,Jersey City,NJ,07302,,(201) 222-2870,http://fmjerseycity.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.723941802978516, ""lon"": -74.04988861083984, ""zip"": ""07302"", ""city"": ""Jersey City"", ""name"": ""Fm Jersey City"", ""brand"": null, ""phone"": ""(201) 222-2870"", ""state"": ""NJ"", ""address"": ""340 3rd St"", ""release"": ""2026-07-22.0"", ""website"": ""http://fmjerseycity.com"", ""category"": ""restaurant"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""restaurant"", ""source_record_id"": ""56d9046c-8a16-40fe-b51c-3a6561158e19""}}","'citi':3,5 'fm':1 'jersey':2,4",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_0389e73ef47ab845,City Winery Ny Llc.,restaurant,,40.72621536254883,-74.00595092773438,POINT(-74.00595092773438 40.72621536254883),155 Varick St,New York,NY,10013-1106,,+12126080555,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.72621536254883, ""lon"": -74.00595092773438, ""zip"": ""10013-1106"", ""city"": ""New York"", ""name"": ""City Winery Ny Llc."", ""brand"": null, ""phone"": ""+12126080555"", ""state"": ""NY"", ""address"": ""155 Varick St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.998275, ""category_source"": ""restaurant"", ""source_record_id"": ""f19f00a2-5e1e-414c-8752-2afe7ddeae84""}}",'citi':1 'llc':4 'new':5 'ny':3 'wineri':2 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_03af66051f804cd8,Jubilee Market Place on John,grocery,,40.70823669433594,-74.00634002685547,POINT(-74.00634002685547 40.70823669433594),99 John St,New York,NY,10038-2900,,+12122330808,http://www.jubileemarketplace.net,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.70823669433594, ""lon"": -74.00634002685547, ""zip"": ""10038-2900"", ""city"": ""New York"", ""name"": ""Jubilee Market Place on John"", ""brand"": null, ""phone"": ""+12122330808"", ""state"": ""NY"", ""address"": ""99 John St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.jubileemarketplace.net"", ""category"": ""grocery"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9999335000514984, ""category_source"": ""grocery_store"", ""source_record_id"": ""c7114e5b-9418-49b6-a682-9a7f276af5c6""}}",'john':5 'jubile':1 'market':2 'new':6 'place':3 'york':7,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_03d1ff296590b5a2,Superfresh Two Bridges,grocery,,40.710819244384766,-74.00023651123047,POINT(-74.00023651123047 40.710819244384766),5 Saint James Pl,New York,NY,10038-1265,,12127325653,https://superfresh.keyfood.com/store/store/2568,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.710819244384766, ""lon"": -74.00023651123047, ""zip"": ""10038-1265"", ""city"": ""New York"", ""name"": ""Superfresh Two Bridges"", ""brand"": null, ""phone"": ""12127325653"", ""state"": ""NY"", ""address"": ""5 Saint James Pl"", ""release"": ""2026-07-22.0"", ""website"": ""https://superfresh.keyfood.com/store/store/2568"", ""category"": ""grocery"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""supermarket"", ""source_record_id"": ""34b8ffdd-2f69-40c5-a065-6b066ad73b9b""}}",'bridg':3 'new':4 'superfresh':1 'two':2 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_03e0f0bf34b46883,Pizza Hut Express,fast_food,,40.73537063598633,-73.99280548095703,POINT(-73.99280548095703 40.73537063598633),18 E 14th St,New York,NY,10003,,2126458645,"",{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.73537063598633, ""lon"": -73.99280548095703, ""zip"": ""10003"", ""city"": ""New York"", ""name"": ""Pizza Hut Express"", ""brand"": null, ""phone"": ""2126458645"", ""state"": ""NY"", ""address"": ""18 E 14th St"", ""release"": ""2026-07-22.0"", ""website"": """", ""category"": ""fast_food"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9760689735412598, ""category_source"": ""fast_food_restaurant"", ""source_record_id"": ""1115117b-81a1-437a-ac51-5f7243bc0d52""}}",'express':3 'hut':2 'new':4 'pizza':1 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_03ffbe46e10e86f3,Quickrx,pharmacy,,40.70376205444336,-74.01197052001953,POINT(-74.01197052001953 40.70376205444336),90 Broad St  Ste 402,New York,NY,10004-3312,,12122498202,quickrxpharm.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.70376205444336, ""lon"": -74.01197052001953, ""zip"": ""10004-3312"", ""city"": ""New York"", ""name"": ""Quickrx"", ""brand"": null, ""phone"": ""12122498202"", ""state"": ""NY"", ""address"": ""90 Broad St  Ste 402"", ""release"": ""2026-07-22.0"", ""website"": ""quickrxpharm.com"", ""category"": ""pharmacy"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.65, ""category_source"": ""pharmacy"", ""source_record_id"": ""24c3a4ca-d5c8-4ac4-a6fa-21bcd9af1842""}}",'new':2 'quickrx':1 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_042fdbf76d1c9352,Brown Bag Laundry,laundry,,40.72658157348633,-73.99658966064453,POINT(-73.99658966064453 40.72658157348633),208 Mercer St,New York,NY,10012,,+12125052440,http://www.brownbaglaundry.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72658157348633, ""lon"": -73.99658966064453, ""zip"": ""10012"", ""city"": ""New York"", ""name"": ""Brown Bag Laundry"", ""brand"": null, ""phone"": ""+12125052440"", ""state"": ""NY"", ""address"": ""208 Mercer St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.brownbaglaundry.com/"", ""category"": ""laundry"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""laundromat"", ""source_record_id"": ""96b0ff5c-4f95-4d11-9046-0059b2eb952d""}}",'bag':2 'brown':1 'laundri':3 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_0431688cb5631498,LibertyX Bitcoin ATM,atm_bank,,40.71966552734375,-74.00225830078125,POINT(-74.00225830078125 40.71966552734375),303 Canal St,New York,NY,10013,,8005118940,https://libertyx.com/a/buy-bitcoin/locations/NY/new-york/303-canal-st?y_source=1_MTAxODcxNzQ2My00ODMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71966552734375, ""lon"": -74.00225830078125, ""zip"": ""10013"", ""city"": ""New York"", ""name"": ""LibertyX Bitcoin ATM"", ""brand"": null, ""phone"": ""8005118940"", ""state"": ""NY"", ""address"": ""303 Canal St"", ""release"": ""2026-07-22.0"", ""website"": ""https://libertyx.com/a/buy-bitcoin/locations/NY/new-york/303-canal-st?y_source=1_MTAxODcxNzQ2My00ODMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D"", ""category"": ""atm_bank"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.85, ""category_source"": ""atms"", ""source_record_id"": ""63713053-12b7-4bdc-87c5-56e5f049f1bd""}}",'atm':3 'bitcoin':2 'libertyx':1 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_043394e64bb82daa,Fantis Imports Inc,grocery,,40.719268798828125,-74.00968170166016,POINT(-74.00968170166016 40.719268798828125),179 Franklin St,New York,NY,10013-2857,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.719268798828125, ""lon"": -74.00968170166016, ""zip"": ""10013-2857"", ""city"": ""New York"", ""name"": ""Fantis Imports Inc"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""179 Franklin St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""grocery"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""grocery_store"", ""source_record_id"": ""4e8d7c05-fd82-4048-bf2c-a3bf12c8e342""}}",'fanti':1 'import':2 'inc':3 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_0442aae5287acf55,The Independent Restaurant,restaurant,,40.71784973144531,-74.00702667236328,POINT(-74.00702667236328 40.71784973144531),179 W Broadway,New York,NY,10013-2921,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.71784973144531, ""lon"": -74.00702667236328, ""zip"": ""10013-2921"", ""city"": ""New York"", ""name"": ""The Independent Restaurant"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""179 W Broadway"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""8643d24e-ce86-4cb5-baa8-3bdbc2d91c10""}}",'independ':2 'new':4 'restaur':3 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_04599ceb6e43a3a7,Think Coffee,cafe,Think Coffee,40.72837448120117,-73.99535369873047,POINT(-73.99535369873047 40.72837448120117),248 Mercer St,New York,NY,10012-1111,,+16469910342,http://www.thinkcoffee.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,78,65,100,100,50,{},"{""overture"": {""lat"": 40.72837448120117, ""lon"": -73.99535369873047, ""zip"": ""10012-1111"", ""city"": ""New York"", ""name"": ""Think Coffee"", ""brand"": ""Think Coffee"", ""phone"": ""+16469910342"", ""state"": ""NY"", ""address"": ""248 Mercer St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.thinkcoffee.com/"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""coffee_shop"", ""source_record_id"": ""9029656d-f054-454c-aefa-f6123fe73752""}}","'coffe':2,4 'new':5 'think':1,3 'york':6",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_04959614e98e5588,Citibank,atm_bank,Citi,40.7131233215332,-74.00756072998047,POINT(-74.00756072998047 40.7131233215332),250 Broadway,New York,NY,10007-0163,,+16465024187,http://www.citi.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,78,65,100,100,50,{},"{""overture"": {""lat"": 40.7131233215332, ""lon"": -74.00756072998047, ""zip"": ""10007-0163"", ""city"": ""New York"", ""name"": ""Citibank"", ""brand"": ""Citi"", ""phone"": ""+16465024187"", ""state"": ""NY"", ""address"": ""250 Broadway"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.citi.com/"", ""category"": ""atm_bank"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9994881595969201, ""category_source"": ""bank_credit_union"", ""source_record_id"": ""929d128b-18e0-43a6-9db3-5e05fa6083c5""}}",'citi':2 'citibank':1 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_04a15d73d9ae9f02,Etege Hotels & Catering,hotel,,40.722015380859375,-73.99999237060547,POINT(-73.99999237060547 40.722015380859375),Tadesse Chekol Commercial Complex,New York,NY,,,+251911966755,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.722015380859375, ""lon"": -73.99999237060547, ""zip"": null, ""city"": ""New York"", ""name"": ""Etege Hotels & Catering"", ""brand"": null, ""phone"": ""+251911966755"", ""state"": ""NY"", ""address"": ""Tadesse Chekol Commercial Complex"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""hotel"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.7227008938789368, ""category_source"": ""hotel"", ""source_record_id"": ""e993bbf3-2325-40a0-8345-dcee759fe5e9""}}",'cater':3 'eteg':1 'hotel':2 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_04b3ff805a4a2863,International Surgical Health Initiative (ISHI),medical,,40.71320724487305,-74.0350112915039,POINT(-74.0350112915039 40.71320724487305),35 Hudson St,Jersey City,NJ,07302,,+15516893632,http://ishiglobal.org/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71320724487305, ""lon"": -74.0350112915039, ""zip"": ""07302"", ""city"": ""Jersey City"", ""name"": ""International Surgical Health Initiative (ISHI)"", ""brand"": null, ""phone"": ""+15516893632"", ""state"": ""NJ"", ""address"": ""35 Hudson St"", ""release"": ""2026-07-22.0"", ""website"": ""http://ishiglobal.org/"", ""category"": ""medical"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.2590413987636566, ""category_source"": ""hospital"", ""source_record_id"": ""015f556e-edb2-4fb2-b374-149e7eb4eb88""}}",'citi':7 'health':3 'initi':4 'intern':1 'ishi':5 'jersey':6 'surgic':2,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_04b5a82e576f398d,Himi Ny Corporation,restaurant,,40.73331069946289,-74.00332641601562,POINT(-74.00332641601562 40.73331069946289),61 Grove St,New York,NY,10014-3418,,,https://tontonnyc.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.73331069946289, ""lon"": -74.00332641601562, ""zip"": ""10014-3418"", ""city"": ""New York"", ""name"": ""Himi Ny Corporation"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""61 Grove St"", ""release"": ""2026-07-22.0"", ""website"": ""https://tontonnyc.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""d57e446b-b15c-45cf-87ed-b69cb28046f4""}}",'corpor':3 'himi':1 'new':4 'ny':2 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_04bbd9dac96d7ca7,Northwell Health-GoHealth Urgent Care,medical,,40.7314567565918,-73.99408721923828,POINT(-73.99408721923828 40.7314567565918),41 E 8th St,New York,NY,10003,,(212) 897-1991,https://www.gohealthuc.com/nyc/manhattan/greenwich-village,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.7314567565918, ""lon"": -73.99408721923828, ""zip"": ""10003"", ""city"": ""New York"", ""name"": ""Northwell Health-GoHealth Urgent Care"", ""brand"": null, ""phone"": ""(212) 897-1991"", ""state"": ""NY"", ""address"": ""41 E 8th St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.gohealthuc.com/nyc/manhattan/greenwich-village"", ""category"": ""medical"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""urgent_care_clinic"", ""source_record_id"": ""2974406b-f1c3-44ba-b83a-405b02c5bdfd""}}",'care':6 'gohealth':4 'health':3 'health-gohealth':2 'new':7 'northwel':1 'urgent':5 'york':8,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_04f4547ae77d35d0,The Lost Draft,cafe,,40.72079086303711,-73.99726104736328,POINT(-73.99726104736328 40.72079086303711),398 Broome St,New York,NY,10013-3210,,+16465246021,http://thelostdraft.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72079086303711, ""lon"": -73.99726104736328, ""zip"": ""10013-3210"", ""city"": ""New York"", ""name"": ""The Lost Draft"", ""brand"": null, ""phone"": ""+16465246021"", ""state"": ""NY"", ""address"": ""398 Broome St"", ""release"": ""2026-07-22.0"", ""website"": ""http://thelostdraft.com"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""coffee_shop"", ""source_record_id"": ""76023bc3-d191-418e-945a-632f84a555f6""}}",'draft':3 'lost':2 'new':4 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_04febf723aba8af5,Chase Bank,atm_bank,Chase,40.7185173034668,-73.99515533447266,POINT(-73.99515533447266 40.7185173034668),231 Grand St,New York,NY,10013-4246,,+12123340555,https://www.chase.com/locator/banking/us/ny/new-york/231-grand-st,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,78,65,100,100,50,{},"{""overture"": {""lat"": 40.7185173034668, ""lon"": -73.99515533447266, ""zip"": ""10013-4246"", ""city"": ""New York"", ""name"": ""Chase Bank"", ""brand"": ""Chase"", ""phone"": ""+12123340555"", ""state"": ""NY"", ""address"": ""231 Grand St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.chase.com/locator/banking/us/ny/new-york/231-grand-st"", ""category"": ""atm_bank"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""banks"", ""source_record_id"": ""c0d9bb43-628b-4d48-a1d9-ff79ad54b457""}}","'bank':2 'chase':1,3 'new':4 'york':5",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
