chain_site_id,spider,brand,name,street,city,state,phone,website,opening_hours,open_24h,lat,lon,geom,observed_at,run_id,ingested_at
fleetpride_us:38,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company","4577 Broadway, Ste. C",Macon,GA,+1 478-784-7500,https://branches.fleetpride.com/ga/macon/truckparts-38.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,32.777311,-83.657561,POINT(-83.657561 32.777311),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:39,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",7414 US Highway 49 N,Hattiesburg,MS,+1 601-261-5583,https://branches.fleetpride.com/ms/hattiesburg/truckparts-39.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,31.394217,-89.381717,POINT(-89.381717 31.394217),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:4,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",5815 South Zero Street,Fort Smith,AR,+1 479-646-8901,https://branches.fleetpride.com/ar/fortsmith/truckparts-4.html,Mo-Fr 07:30-17:00; Sa 09:00-12:00,,35.328654,-94.369608,POINT(-94.369608 35.328654),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:41,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",4912 Old Louisville Road,Garden City,GA,+1 912-964-8740,https://branches.fleetpride.com/ga/gardencity/truckparts-41.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,32.098277,-81.194158,POINT(-81.194158 32.098277),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:42,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",5252 Halls Mill Rd,Mobile,AL,+1 251-666-9007,https://branches.fleetpride.com/al/mobile/truckparts-42.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,30.605136,-88.161337,POINT(-88.161337 30.605136),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:43,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",105 Air Park Road,Tupelo,MS,+1 662-844-1990,https://branches.fleetpride.com/ms/tupelo/truckparts-43.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,34.250571,-88.767075,POINT(-88.767075 34.250571),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:44,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",146 Kenworth Blvd,Jackson,TN,+1 731-422-5977,https://branches.fleetpride.com/tn/jackson/truckparts-44.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,35.682713,-88.783951,POINT(-88.783951 35.682713),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:46,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company","1250 Imeson Park Blvd, Ste. 306-308",Jacksonville,FL,+1 904-388-1481,https://branches.fleetpride.com/fl/jacksonville/truckparts-46.html,Mo-Fr 07:30-17:30,,30.411238,-81.6248945,POINT(-81.6248945 30.411238),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:47,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",1405 West Thompson Road,Indianapolis,IN,+1 317-781-8946,https://branches.fleetpride.com/in/indianapolis/truckparts-47.html,Mo-Fr 07:30-17:30; Sa 08:00-13:00,,39.691727,-86.184453,POINT(-86.184453 39.691727),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:48,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",4101 Hillegas Rd,Fort Wayne,IN,+1 260-483-5115,https://branches.fleetpride.com/in/fortwayne/truckparts-48.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,41.114113,-85.193467,POINT(-85.193467 41.114113),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:49,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",5711 North 56th Street,Tampa,FL,+1 813-626-1877,https://branches.fleetpride.com/fl/tampa/truckparts-49.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,28.000506,-82.392969,POINT(-82.392969 28.000506),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:51,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",5725 Canal Rd,Valley View,OH,+1 216-447-0000,https://branches.fleetpride.com/oh/valleyview/truckparts-51.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,41.4071321,-81.6262028,POINT(-81.6262028 41.4071321),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:52,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",2025 Nelson St.,Shreveport,LA,+1 318-429-8403,https://branches.fleetpride.com/la/shreveport/truckparts-52.html,Mo-Fr 07:30-17:00; Sa 09:00-12:00,,32.544651,-93.773625,POINT(-93.773625 32.544651),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:53,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",2551 Commerce Blvd,Sharonville,OH,+1 513-771-4521,https://branches.fleetpride.com/oh/sharonville/truckparts-53.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,39.289896,-84.42184,POINT(-84.42184 39.289896),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:55,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",2003 Ackerman Road,San Antonio,TX,+1 210-666-4678,https://branches.fleetpride.com/tx/sanantonio/truckparts-55.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,29.446935,-98.381856,POINT(-98.381856 29.446935),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:58,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",4456 Highway 319 South,Tifton,GA,+1 229-387-9707,https://branches.fleetpride.com/ga/tifton/truckparts-58.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,31.39473,-83.539977,POINT(-83.539977 31.39473),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:6,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",5912 Rutledge Pike,Knoxville,TN,+1 865-523-4744,https://branches.fleetpride.com/tn/knoxville/truckparts-6.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,36.03132,-83.845614,POINT(-83.845614 36.03132),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:61,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",64 Parrott Street,Mt. Vernon,OH,+1 740-392-7277,https://branches.fleetpride.com/oh/mt-vernon/truckparts-61.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,40.375271,-82.490577,POINT(-82.490577 40.375271),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:62,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",1507 U.S. Route 224,Willard,OH,+1 419-929-2099,https://branches.fleetpride.com/oh/willard/truckparts-62.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,41.0288448,-82.4167842,POINT(-82.4167842 41.0288448),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:63,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",3303 Fern Valley Road,Louisville,KY,+1 502-261-7091,https://branches.fleetpride.com/ky/louisville/truckparts-63.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,38.1573667,-85.7028001,POINT(-85.7028001 38.1573667),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:69,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company","851 Gills Drive, Ste. 200",South Orlando,FL,+1 407-251-5104,https://branches.fleetpride.com/fl/southorlando/truckparts-69.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,28.441808,-81.389856,POINT(-81.389856 28.441808),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:7,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",1080 Elm Hill Pike,Nashville,TN,+1 615-244-6333,https://branches.fleetpride.com/tn/nashville/truckparts-7.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,36.143802,-86.734299,POINT(-86.734299 36.143802),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:70,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",517 E NE Loop 323,Tyler,TX,+1 903-595-3495,https://branches.fleetpride.com/tx/tyler/truckparts-70.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,32.356253,-95.268203,POINT(-95.268203 32.356253),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:72,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",471 Ross Clark Circle,Dothan,AL,+1 334-793-2655,https://branches.fleetpride.com/al/dothan/truckparts-72.html,Mo-Fr 07:30-17:30,,31.243687,-85.367427,POINT(-85.367427 31.243687),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:78,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",108 Vanderbilt Drive,Bowling Green,KY,+1 270-781-4490,https://branches.fleetpride.com/ky/bowlinggreen/truckparts-78.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,36.925981,-86.410989,POINT(-86.410989 36.925981),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:8,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",2312A East 28th Street,Chattanooga,TN,+1 423-622-4771,https://branches.fleetpride.com/tn/chattanooga/truckparts-8.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,35.009783,-85.280398,POINT(-85.280398 35.009783),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:80,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",5301 Dansher Road,Countryside,IL,+1 708-656-2100,https://branches.fleetpride.com/il/countryside/truckparts-80.html,Mo-Fr 07:30-17:00,,41.794969,-87.8607357,POINT(-87.8607357 41.794969),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:81,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",1308 Upper Asbury Ave,Charlotte,NC,+1 704-334-7276,https://branches.fleetpride.com/nc/charlotte/truckparts-81.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,35.264378,-80.826046,POINT(-80.826046 35.264378),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:82,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",1550 Old Dairy Drive,Columbia,SC,+1 803-799-4010,https://branches.fleetpride.com/sc/columbia/truckparts-82.html,Mo-Fr 07:30-17:00,,33.964704,-81.007994,POINT(-81.007994 33.964704),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:83,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",357 Dunn Road,Fayetteville,NC,+1 910-483-5107,https://branches.fleetpride.com/nc/fayetteville/truckparts-83.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,35.052472,-78.854147,POINT(-78.854147 35.052472),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:85,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",7350 Industry Drive,North Charleston,SC,+1 843-767-7600,https://branches.fleetpride.com/sc/northcharleston/truckparts-85.html,Mo-Fr 07:30-17:30,,32.925642,-80.070772,POINT(-80.070772 32.925642),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:87,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",2328 S Galena Ave,Dixon,IL,+1 815-284-2746,https://branches.fleetpride.com/il/dixon/truckparts-87.html,Mo-Fr 07:00-17:00; Sa 07:00-12:00,,41.8095319,-89.464986,POINT(-89.464986 41.8095319),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:89,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",324 Sunshine Road,West Palm Beach,FL,+1 561-798-8900,https://branches.fleetpride.com/fl/westpalmbeach/truckparts-89.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,26.681697,-80.194104,POINT(-80.194104 26.681697),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:9,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",4325 Moreland Ave,Conley,GA,+1 404-366-4644,https://branches.fleetpride.com/ga/conley/truckparts-9.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,33.636301,-84.319022,POINT(-84.319022 33.636301),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:90,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",28420 Highland Rd,Romulus,MI,+1 734-857-5734,https://branches.fleetpride.com/mi/romulus/truckparts-90.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,42.236654,-83.321453,POINT(-83.321453 42.236654),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:92,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",2211 North Black Canyon Hwy,Phoenix,AZ,+1 602-256-7966,https://branches.fleetpride.com/az/phoenix/truckparts-92.html,Mo-Fr 07:00-17:00,,33.471731,-112.111438,POINT(-112.111438 33.471731),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:94,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",5811 Enterprise Pkw,Fort Myers,FL,+1 239-694-4700,https://branches.fleetpride.com/fl/fortmyers/truckparts-94.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,26.660132,-81.801174,POINT(-81.801174 26.660132),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:95,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",220 Orlan Road,New Holland,PA,+1 717-355-2833,https://branches.fleetpride.com/pa/newholland/truckparts-95.html,Mo-Fr 07:30-17:00; Sa 07:30-12:30,,40.089681,-76.097674,POINT(-76.097674 40.089681),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:96,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",5075 Cook St,Denver,CO,+1 303-296-1515,https://branches.fleetpride.com/co/denver/truckparts-96.html,Mo-Fr 07:00-17:00; Sa 08:00-12:00,,39.788422,-104.9478748,POINT(-104.9478748 39.788422),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:98,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",8151 N Lamar Blvd,Austin,TX,+1 512-836-0482,https://branches.fleetpride.com/tx/austin/truckparts-98.html,Mo-Fr 08:00-17:00; Sa 08:30-12:30,,30.3502744,-97.7113219,POINT(-97.7113219 30.3502744),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:99,fleetpride_us,FleetPride,"TruckPro, a FleetPride Company",1406 NW County Rd,Hobbs,NM,+1 575-393-3051,https://branches.fleetpride.com/nm/hobbs/truckparts-99.html,Mo-Fr 07:00-17:00; Sa 08:00-12:00,,32.7151834,-103.1768596,POINT(-103.1768596 32.7151834),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ABQ,fleetpride_us,FleetPride,FleetPride Parts,1600 2nd St NW,Albuquerque,NM,+1 505-247-3000,https://branches.fleetpride.com/nm/albuquerque/truckparts-abq.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,35.0992399,-106.646124,POINT(-106.646124 35.0992399),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ABV,fleetpride_us,FleetPride,FleetPride Parts,8941 US Highway 431,Albertville,AL,+1 256-878-5111,https://branches.fleetpride.com/al/albertville/truckparts-abv.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,34.2854254,-86.232642,POINT(-86.232642 34.2854254),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ABY,fleetpride_us,FleetPride,FleetPride Parts,1517 Pecan Ln,Albany,GA,+1 229-230-5141,https://branches.fleetpride.com/ga/albany/truckparts-aby.html,Mo-Fr 08:00-17:00,,31.5401139,-84.095263,POINT(-84.095263 31.5401139),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ABY-SC,fleetpride_us,FleetPride,FleetPride Service Center,1517 Pecan Ln,Albany,GA,+1 229-230-5141,https://branches.fleetpride.com/ga/albany/truckparts-aby-sc.html,Mo-Fr 08:00-17:00,,31.5401139,-84.095263,POINT(-84.095263 31.5401139),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:AGP,fleetpride_us,FleetPride,FleetPride Parts,32 Century St,Agawam,MA,+1 413-789-0331,https://branches.fleetpride.com/ma/agawam/truckparts-agp.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,42.0831131,-72.5868411,POINT(-72.5868411 42.0831131),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:AGP-SC,fleetpride_us,FleetPride,FleetPride Service Center,32 Century St,Agawam,MA,+1 413-789-0331,https://branches.fleetpride.com/ma/agawam/truckparts-agp-sc.html,Mo-Fr 07:30-17:00,,42.0831131,-72.5868411,POINT(-72.5868411 42.0831131),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:AL,fleetpride_us,FleetPride,FleetPride Parts,1903 S US Highway 281,Alice,TX,+1 361-664-7394,https://branches.fleetpride.com/tx/alice/truckparts-al.html,Mo-Fr 08:00-17:00,,27.7320567,-98.0784688,POINT(-98.0784688 27.7320567),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:AL-SC,fleetpride_us,FleetPride,FleetPride Service Center,1903 S US Highway 281,Alice,TX,+1 361-664-7394,https://branches.fleetpride.com/tx/alice/truckparts-al-sc.html,Mo-Fr 08:00-17:00,,27.7320567,-98.0784688,POINT(-98.0784688 27.7320567),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:AMA,fleetpride_us,FleetPride,FleetPride Parts,1705 E 14th St,Amarillo,TX,+1 806-374-3273,https://branches.fleetpride.com/tx/amarillo/truckparts-ama.html,Mo-Fr 08:00-17:00; Sa 09:00-12:00,,35.197105,-101.8186638,POINT(-101.8186638 35.197105),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ANA,fleetpride_us,FleetPride,FleetPride Parts,1901 E Ball Rd,Anaheim,CA,+1 714-956-9430,https://branches.fleetpride.com/ca/anaheim/truckparts-ana.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,33.8186512,-117.890525,POINT(-117.890525 33.8186512),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ANG,fleetpride_us,FleetPride,FleetPride Parts,4106 S Chadbourne St,San Angelo,TX,+1 325-651-4777,https://branches.fleetpride.com/tx/sanangelo/truckparts-ang.html,Mo-Fr 08:00-17:00,,31.4242942,-100.4176399,POINT(-100.4176399 31.4242942),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ANJ,fleetpride_us,FleetPride,FleetPride Parts,"10830 Guilford Rd, Suite 305",Annapolis Junction,MD,+1 301-498-1002,https://branches.fleetpride.com/md/annapolisjunction/truckparts-anj.html,Mo-Fr 07:00-17:00; Sa 08:00-12:00,,39.1303307,-76.7954121,POINT(-76.7954121 39.1303307),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ANY,fleetpride_us,FleetPride,FleetPride Parts,586 Broadway,Menands,NY,+1 518-271-8539,https://branches.fleetpride.com/ny/menands/truckparts-any.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,42.7053096,-73.7151456,POINT(-73.7151456 42.7053096),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ANY-SC,fleetpride_us,FleetPride,FleetPride Service Center,586 Broadway,Menands,NY,+1 518-271-8539,https://branches.fleetpride.com/ny/menands/truckparts-any-sc.html,Mo-Fr 07:30-17:30; Sa 07:00-17:30,,42.7050971,-73.714814,POINT(-73.714814 42.7050971),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ARC,fleetpride_us,FleetPride,FleetPride Parts,5600 West End Rd,Arcata,CA,+1 707-826-7595,https://branches.fleetpride.com/ca/arcata/truckparts-arc.html,Mo-Fr 07:30-17:00,,40.9066837,-124.0716165,POINT(-124.0716165 40.9066837),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ART,fleetpride_us,FleetPride,FleetPride Parts,2001 N 1st St,Artesia,NM,+1 575-748-3373,https://branches.fleetpride.com/nm/artesia/truckparts-art.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,32.8624771,-104.3996967,POINT(-104.3996967 32.8624771),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ASH,fleetpride_us,FleetPride,FleetPride Parts,201 Sweeten Creek Industrial Park,Asheville,NC,+1 828-274-5294,https://branches.fleetpride.com/nc/asheville/truckparts-ash.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,35.5474675,-82.5202185,POINT(-82.5202185 35.5474675),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:ATL,fleetpride_us,FleetPride,FleetPride Parts,701 Ruskin Dr,Forest Park,GA,+1 404-361-8340,https://branches.fleetpride.com/ga/forestpark/truckparts-atl.html,Mo-Fr 07:30-17:30; Sa 08:00-12:00,,33.6458629,-84.3680876,POINT(-84.3680876 33.6458629),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:AU,fleetpride_us,FleetPride,FleetPride Parts,"1300 Smith Rd, Suite 110",Austin,TX,+1 512-385-3720,https://branches.fleetpride.com/tx/austin/truckparts-au.html,Mo-Fr 08:00-17:00; Sa 08:00-12:00,,30.2560037,-97.6803317,POINT(-97.6803317 30.2560037),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:AUB,fleetpride_us,FleetPride,FleetPride Parts,1302 W Main St,Auburn,WA,+1 253-939-7274,https://branches.fleetpride.com/wa/auburn/truckparts-aub.html,Mo-Fr 07:00-17:00,,47.3059657,-122.2460183,POINT(-122.2460183 47.3059657),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:AUG,fleetpride_us,FleetPride,FleetPride Parts,1257 New Savannah Rd,Augusta,GA,+1 706-722-2026,https://branches.fleetpride.com/ga/augusta/truckparts-aug.html,Mo-Fr 07:30-17:00; Sa 08:00-12:00,,33.4527315,-81.9755977,POINT(-81.9755977 33.4527315),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:AZY,fleetpride_us,FleetPride,FleetPride Parts,1570 East 20th St,Yuma,AZ,+1 928-782-7253,https://branches.fleetpride.com/az/yuma/truckparts-azy.html,Mo-Fr 08:00-17:00,,32.691496,-114.605778,POINT(-114.605778 32.691496),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:BAK,fleetpride_us,FleetPride,FleetPride Parts,4408 Armour Ave,Bakersfield,CA,+1 661-328-9141,https://branches.fleetpride.com/ca/bakersfield/truckparts-bak.html,Mo-Fr 08:00-17:00,,35.4026735,-119.0513622,POINT(-119.0513622 35.4026735),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
fleetpride_us:BAL,fleetpride_us,FleetPride,FleetPride Parts,"1715 Twin Springs Rd, Suite 111",Baltimore,MD,+1 410-355-8686,https://branches.fleetpride.com/md/baltimore/truckparts-bal.html,Mo-Fr 07:00-17:00; Sa 08:00-12:00,,39.2558134372595,-76.67052891835,POINT(-76.67052891835 39.2558134372595),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
