state,product,observed_on,price_usd_gal,source_id,attribution,note,ingested_at
DC,diesel,2026-08-03,5.631,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
DC,diesel,2026-07-26,5.669,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
DC,diesel,2026-08-11,5.574,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
DC,diesel,2026-08-07,5.599,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
DC,diesel,2026-08-09,5.609,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
DC,diesel,2026-07-24,5.541,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
DC,diesel,2026-07-28,5.56,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
DC,diesel,2026-08-10,5.578,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
DC,diesel,2026-08-19,5.701,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
DC,diesel,2026-08-08,5.606,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
DE,diesel,2026-08-04,5.372,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
DE,diesel,2026-08-19,5.526,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
DE,diesel,2026-07-24,5.353,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
DE,diesel,2026-08-17,5.528,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
DE,diesel,2026-08-03,5.376,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
DE,diesel,2026-08-14,5.453,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
DE,diesel,2026-07-26,5.359,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
DE,diesel,2026-08-13,5.296,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
DE,diesel,2026-08-12,5.253,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
DE,diesel,2026-08-05,5.372,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
DE,diesel,2026-08-11,5.256,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
DE,diesel,2026-08-06,5.333,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
DE,diesel,2026-08-10,5.26,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
DE,diesel,2026-08-07,5.285,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
DE,diesel,2026-07-28,5.362,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
DE,diesel,2026-08-09,5.26,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
DE,diesel,2026-08-08,5.267,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
FL,diesel,2026-08-08,5.347,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
FL,diesel,2026-08-03,5.354,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
FL,diesel,2026-08-17,5.395,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
FL,diesel,2026-08-05,5.375,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
FL,diesel,2026-08-04,5.375,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
FL,diesel,2026-08-14,5.436,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
FL,diesel,2026-07-28,5.436,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
FL,diesel,2026-08-12,5.371,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
FL,diesel,2026-08-10,5.308,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
FL,diesel,2026-08-09,5.324,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
FL,diesel,2026-08-07,5.371,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
FL,diesel,2026-08-06,5.382,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
FL,diesel,2026-08-13,5.418,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
FL,diesel,2026-08-11,5.29,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
FL,diesel,2026-08-19,5.491,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
FL,diesel,2026-07-26,5.429,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
FL,diesel,2026-07-24,5.29,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
GA,diesel,2026-08-06,5.33,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
GA,diesel,2026-08-14,5.334,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
GA,diesel,2026-08-03,5.274,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
GA,diesel,2026-08-11,5.258,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
GA,diesel,2026-07-28,5.265,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
GA,diesel,2026-08-17,5.392,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
GA,diesel,2026-08-09,5.28,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
GA,diesel,2026-07-26,5.257,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
GA,diesel,2026-08-04,5.33,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
GA,diesel,2026-07-24,5.182,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
GA,diesel,2026-08-05,5.33,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
GA,diesel,2026-08-10,5.269,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
GA,diesel,2026-08-13,5.317,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
GA,diesel,2026-08-12,5.298,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
