osm_id,name,brand,state,truck_repair,trailer_repair,hgv_access,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,route_id,route_ref,route_name,route_dist_m,on_route_5km
node/12454406884,Auto Repair Center of Oxon Hill,,MD,t,,,POINT(-76.9898356 38.804024),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Auto Repair Center of Oxon Hill"", ""shop"": ""car_repair"", ""phone"": ""+1-301-839-9654"", ""addr:city"": ""Oxon Hill"", ""addr:state"": ""MD"", ""addr:street"": ""Livingston Road"", ""addr:postcode"": ""20745"", ""addr:housenumber"": ""6216"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:repair"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:air_conditioning"": ""yes""}",443812,I 95,CAPITAL BELTWAY,233,t
node/12474359482,Scott's 24 Hour Towing,,,t,,,POINT(-91.4897224 39.3105378),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Scott's 24 Hour Towing"", ""shop"": ""car_repair"", ""phone"": ""+1 573 473-4227"", ""service:vehicle:towing"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:truck_repair"": ""yes""}",371584,U 54,U 54,35,t
node/12509557405,Speedco,Speedco,,t,,,POINT(-80.8518082 41.787216),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Speedco"", ""shop"": ""truck_repair"", ""brand"": ""Speedco"", ""phone"": ""+1 440-275-1502"", ""website"": ""https://www.loves.com/locations/903"", ""brand:wikidata"": ""Q112455073""}",433311,I 90,I 90,126,t
node/12509565477,Speedco,Speedco,,t,,,POINT(-98.3614661 29.4483641),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Speedco"", ""shop"": ""truck_repair"", ""brand"": ""Speedco"", ""phone"": ""+1 210-666-9020"", ""website"": ""https://www.loves.com/locations/946"", ""brand:wikidata"": ""Q112455073""}",132954,I 10,I 10,364,t
node/12509594046,Speedco,Speedco,,t,,,POINT(-85.2986786 38.459747),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Speedco"", ""shop"": ""truck_repair"", ""brand"": ""Speedco"", ""phone"": ""+1 502-743-0205"", ""website"": ""https://www.loves.com/locations/953"", ""brand:wikidata"": ""Q112455073""}",389780,I 71,I 71,403,t
node/12529158313,Boss Truck Shop,Boss Truck Shop,,t,,,POINT(-93.4993306 41.6596574),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Boss Truck Shop"", ""shop"": ""truck_repair"", ""brand"": ""Boss Truck Shop"", ""phone"": ""+1 515-967-6687"", ""website"": ""https://bosstruckshops.com/locations/altoona-ia-boss-truck-shop/"", ""service:vehicle:truck_repair"": ""yes""}",297707,I 80,I 80,252,t
node/12529162887,Boss Truck Shop,Boss Truck Shop,,t,,,POINT(-102.0700747 41.0517997),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Boss Truck Shop"", ""shop"": ""truck_repair"", ""brand"": ""Boss Truck Shop"", ""phone"": ""+1 308-889-3693"", ""website"": ""https://bosstruckshops.com/locations/big-springs-ne-boss-truck-shop/"", ""service:vehicle:truck_repair"": ""yes""}",108711,U 25,U 25,151,t
node/12529163895,Boss Truck Shop,Boss Truck Shop,,t,,,POINT(-97.1674526 34.1996594),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Boss Truck Shop"", ""shop"": ""truck_repair"", ""brand"": ""Boss Truck Shop"", ""phone"": ""+1 580-319-7214"", ""website"": ""https://bosstruckshops.com/locations/ardmore-ok-boss-truck-shop/"", ""service:vehicle:truck_repair"": ""yes""}",195711,I 35,I 35,338,t
node/12529163896,Boss Truck Shop,Boss Truck Shop,,t,,,POINT(-92.1001107 37.8366045),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Boss Truck Shop"", ""shop"": ""truck_repair"", ""brand"": ""Boss Truck Shop"", ""phone"": ""+1 573-336-4371"", ""website"": ""https://bosstruckshops.com/locations/saint-robert-mo-boss-truck-shop/"", ""service:vehicle:truck_repair"": ""yes""}",371387,I 44,I 44,232,t
node/12529166199,Boss Truck Shop,Boss Truck Shop,,t,,,POINT(-96.7687798 43.6043784),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Boss Truck Shop"", ""shop"": ""truck_repair"", ""brand"": ""Boss Truck Shop"", ""phone"": ""+1 605-336-6198"", ""website"": ""https://bosstruckshops.com/locations/sioux-falls-sd-boss-truck-shop/"", ""service:vehicle:truck_repair"": ""yes""}",323433,I 29,I 29,162,t
node/12529167215,Boss Truck Shop,Boss Truck Shop,,t,,,POINT(-92.245768 42.4610227),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Boss Truck Shop"", ""shop"": ""truck_repair"", ""brand"": ""Boss Truck Shop"", ""phone"": ""+1 319-233-3096"", ""website"": ""https://bosstruckshops.com/locations/elk-run-heights-ia-boss-truck-shop/"", ""service:vehicle:truck_repair"": ""yes""}",396104,I 380,I 380,714,t
node/12529167222,Boss Truck Shop,Boss Truck Shop,,t,,,POINT(-81.8018174 26.654986),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Boss Truck Shop"", ""shop"": ""truck_repair"", ""brand"": ""Boss Truck Shop"", ""service:vehicle:truck_repair"": ""yes""}",185881,I 75,I 75,252,t
node/12586851559,Speedco,Speedco,CA,t,,,POINT(-121.1738079 37.4612373),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Speedco"", ""shop"": ""truck_repair"", ""brand"": ""Speedco"", ""addr:city"": ""Patterson"", ""addr:state"": ""CA"", ""addr:street"": ""South Rogers Road"", ""addr:postcode"": ""95363"", ""brand:wikidata"": ""Q112455073"", ""addr:housenumber"": ""93""}",30325,I 5,I 5,320,t
node/12616153728,"Badger Truck Services, LLC",,WI,t,,,POINT(-89.0612476 43.3822573),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""fax"": ""+1 920-484-5818"", ""name"": ""Badger Truck Services, LLC"", ""shop"": ""car_repair"", ""email"": ""info@badgerexpress.com"", ""phone"": ""+1 920-484-6860"", ""website"": ""https://www.badgerlogistics.com/services/truck-service-center"", ""addr:city"": ""Fall River"", ""addr:state"": ""WI"", ""addr:street"": ""Quality Court"", ""description"": ""Truck, Tractor & Trailer repair service."", ""addr:postcode"": ""53932"", ""opening_hours"": ""Mo-Fr 05:00-17:00"", ""addr:housenumber"": ""181"", ""service:vehicle:truck_repair"": ""yes""}",474881,S 16,S 16,581,t
node/12647291071,Love's Truck Care,Love's,,t,,,POINT(-86.8499061 40.4510462),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Love's Truck Care"", ""shop"": ""truck_repair"", ""brand"": ""Love's"", ""website"": ""https://www.loves.com/locations/874"", ""brand:wikidata"": ""Q1872496""}",5029,I 65,I 65,336,t
node/12659998867,Sapp Brothers Service Center,Sapp Bros.,,t,,,POINT(-89.1510621 41.3662996),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Sapp Brothers Service Center"", ""shop"": ""car_repair"", ""brand"": ""Sapp Bros."", ""brand:wikidata"": ""Q137965281"", ""service:vehicle:truck_repair"": ""yes""}",382064,I 80,I 80,169,t
node/12660005872,Sapp Brothers Service Center,Sapp Bros.,,t,,,POINT(-96.1429533 41.1606883),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Sapp Brothers Service Center"", ""shop"": ""car_repair"", ""brand"": ""Sapp Bros."", ""website"": ""https://www.sappbros.net/location/omaha-ne-service-center/"", ""operator"": ""Sapp Bros."", ""brand:wikidata"": ""Q137965281"", ""operator:wikidata"": ""Q137965281"", ""service:vehicle:truck_repair"": ""yes""}",282948,I 80,I 80,131,t
node/12662338647,Sapp Brothers Service Center,Sapp Bros.,,t,,,POINT(-104.6624753 41.1574734),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""fax"": ""+1 307-635-8549"", ""name"": ""Sapp Brothers Service Center"", ""shop"": ""car_repair"", ""brand"": ""Sapp Bros."", ""phone"": ""+1 307-632-6600"", ""website"": ""https://www.sappbros.net/location/cheyenne-wy-service-center/"", ""brand:wikidata"": ""Q137965281"", ""service:vehicle:truck_repair"": ""yes""}",99676,U 30,U 30,201,t
node/12662360172,Sapp Brothers Service Center,Sapp Bros.,,t,,,POINT(-78.3939153 41.0425634),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""fax"": ""+1 814-765-2650"", ""name"": ""Sapp Brothers Service Center"", ""shop"": ""car_repair"", ""brand"": ""Sapp Bros."", ""phone"": ""+1 814-765-5321"", ""website"": ""https://www.sappbros.net/travel-centers/locations/clearfield/"", ""brand:wikidata"": ""Q137965281"", ""service:vehicle:truck_repair"": ""yes""}",443075,I 80,Z H CONFAIR MEMORIAL HWY,372,t
node/12777203045,Speedco,Speedco,,t,,,POINT(-80.6585011 40.9641523),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Speedco"", ""shop"": ""truck_repair"", ""brand"": ""Speedco"", ""brand:wikidata"": ""Q112455073""}",435198,S 7,S 7,89,t
node/12828556196,TruckSmart Service & Parts,,,t,,,POINT(-74.8123274 40.1972143),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TruckSmart Service & Parts"", ""shop"": ""car_repair"", ""phone"": ""+1-833-462-8897"", ""website"": ""https://trucksmartisuzu.com/"", ""opening_hours"": ""Mo-Fr 07:30-17:00"", ""contact:facebook"": ""https://www.facebook.com/TruckSmartIsuzu/"", ""contact:instagram"": ""https://www.instagram.com/trucksmartsales/"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:truck_repair"": ""yes""}",455769,U 1,MARTIN L KING JR EXWY,880,t
node/12921947304,TAG Automotive,,OK,t,,,POINT(-97.0484911 36.0689066),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TAG Automotive"", ""shop"": ""car_repair"", ""phone"": ""+1 405 466 0154"", ""operator"": ""Craig Tirey"", ""addr:city"": ""Stillwater"", ""addr:state"": ""OK"", ""addr:street"": ""East 46th Avenue"", ""payment:cash"": ""yes"", ""payment:visa"": ""yes"", ""addr:postcode"": ""74074"", ""opening_hours"": ""Mo-Fr 08:00-17:00"", ""addr:housenumber"": ""801"", ""payment:mastercard"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:discover_card"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:air_conditioning"": ""yes""}",199965,U 177,U 177,252,t
node/12945459701,M&K Truck Center,,,t,,,POINT(-78.3170708 40.5783321),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""M&K Truck Center"", ""shop"": ""truck_repair""}",442815,I 99,I 99,87,t
node/13015018187,TA Truck Service,,,t,,,POINT(-99.1174051 28.8996217),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TA Truck Service"", ""shop"": ""car_repair"", ""contact:facebook"": ""https://www.facebook.com/TATruckServicePearsallTX/"", ""service:vehicle:truck_repair"": ""yes""}",127925,I 35,I 35,281,t
node/13015029492,TA Truck Service,,,t,,,POINT(-89.4981587 43.4885777),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TA Truck Service"", ""shop"": ""car_repair"", ""contact:facebook"": ""https://www.facebook.com/TATruckServicePortageWI/"", ""service:vehicle:truck_repair"": ""yes""}",474165,I 90,I 90,361,t
node/13015035357,,,,t,,,POINT(-86.8712515 34.0551039),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",383153,I 65,I 65,451,t
node/13015037119,TA Truck Service,,,t,,,POINT(-88.197856 41.3437763),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TA Truck Service"", ""shop"": ""car_repair"", ""website"": ""https://www.ta-petro.com/location/il/petro-wilmington/"", ""contact:facebook"": ""https://www.facebook.com/TATruckServiceWilmingtonIL/"", ""service:vehicle:truck_repair"": ""yes""}",382261,I 55,I 55,531,t
node/13015037793,,,,t,,,POINT(-90.4883632 35.1375512),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",360998,I 40,I 40,560,t
node/13015047556,,,,t,,,POINT(-80.5669901 40.0701079),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",433627,I 70,I 70,193,t
node/13015050264,TA Truck Service,,,t,,,POINT(-93.3155215 43.6576498),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TA Truck Service"", ""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",342652,I 35,I 35,330,t
node/13015052820,,,,t,,,POINT(-72.2624874 41.9167069),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",461365,I 84,I 84,190,t
node/13015054059,,,,t,,,POINT(-97.6561672 35.4576572),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",195473,I 40,I 40,291,t
node/13015055767,,,,t,,,POINT(-79.5629856 36.0636923),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",438318,I 40,I 40,219,t
node/13015060361,TA Truck Service,,,t,,,POINT(-79.7338423 34.2686881),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TA Truck Service"", ""shop"": ""car_repair"", ""contact:facebook"": ""https://www.facebook.com/TATruckServiceFlorenceSC/"", ""service:vehicle:truck_repair"": ""yes""}",408785,I 95,I 95,432,t
node/13015061383,,,,t,,,POINT(-78.232339 40.0010693),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",442751,I 70,I 70,586,t
node/13015063507,,,,t,,,POINT(-75.0963633 40.9320818),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",456235,I 80,I 80,202,t
node/13015065550,,,,t,,,POINT(-106.810981 32.297898),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",24068,I 10,I 10,450,t
node/13015068707,TA Truck Service,,,t,,,POINT(-78.1461597 35.584726),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TA Truck Service"", ""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",438047,I 95,I 95,505,t
node/13015069212,TA Truck Service,,,t,,,POINT(-79.3768939 37.8323233),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TA Truck Service"", ""shop"": ""car_repair"", ""contact:facebook"": ""https://www.facebook.com/TATruckServiceLexingtonVA/"", ""service:vehicle:truck_repair"": ""yes""}",441218,U 11,U 11,95,t
node/13015069246,,,,t,,,POINT(-77.4626295 37.7602837),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",443257,I 95,I 95,262,t
node/13015072508,,,,t,,,POINT(-86.3321663 32.328004),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",184263,U 82,SOUTH BLVD,126,t
node/13015074285,,,,t,,,POINT(-87.4048951 41.5726422),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",4384,I 80,TRI-STATE HWY,319,t
node/13015076355,,,,t,,,POINT(-75.0751403 40.659808),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",455590,I 78,I 78,102,t
node/13015077616,,,,t,,,POINT(-100.8849594 38.0056992),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",104435,U 83,U 83,136,t
node/13015077652,,,,t,,,POINT(-97.6910815 35.4616596),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",195467,I 40,I 40,173,t
node/13015077985,,,,t,,,POINT(-108.836309 35.5058772),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",90632,I 40,I 40,428,t
node/13015083954,,,,t,,,POINT(-95.0290963 29.7964663),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",143587,I 10,BAYTOWN EAST FRWY,215,t
node/13015084326,,,,t,,,POINT(-87.950567 42.4856199),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",404175,I 94,TRI-STATE TOLLWY,256,t
node/13015084818,,,,t,,,POINT(-90.1975527 32.2799512),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",170064,I 20,I 20,456,t
node/13015084826,,,,t,,,POINT(-104.6407762 34.9440044),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",93826,U 84,U 84,163,t
node/13015084858,,,,t,,,POINT(-101.7590055 35.191094),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",95047,I 40,I 40,176,t
node/13015085176,,,,t,,,POINT(-89.3256766 43.1744235),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",474295,I 39,I 39,397,t
node/13015085179,,,,t,,,POINT(-96.4500569 32.9071125),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",145477,S 205,S 205,116,t
node/13015093171,,,,t,,,POINT(-117.5547195 34.0653477),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",34463,I 10,SAN BERNARDINO FRWY,222,t
node/13015093416,,,,t,,,POINT(-79.1014686 41.17203),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""shop"": ""car_repair"", ""service:vehicle:truck_repair"": ""yes""}",442553,I 80,Z H CONFAIR MEMORIAL HWY,150,t
